Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
18886285,Letters to a Young Poet,Rainer Maria Rilke,"Rilke, Rainer Maria",,"=""1625587643""","=""9781625587640""",4,4.29,Start Publishing LLC,ebook,66,2013,1929,2020/05/01,2020/04/29,"on-kindle, kindle-store, corona-time","on-kindle (#178), kindle-store (#49), corona-time (#8)",read,,,,1,,,0,,,,,
39720468,Annihilation of Caste,B.R. Ambedkar,"Ambedkar, B.R.",,"=""""","=""""",5,4.62,,Kindle Edition,116,2017,1936,2018/06/07,2018/04/20,"on-kindle, kindle-store","on-kindle (#124), kindle-store (#1)",read,"This book is the undelivered speech Ambedkar has prepared for a conference. The essay is a masterpiece. I have never highlighted so many times in such a small book. Exclude the appendix and the introduction and the main essay is well thought through. In the introduction, Ambedkar speaks about why the speech was not delivered and in the appendix, he gives his reply to Gandhi's reply to this essay.<br/><br/>I felt the book is bit outdated since the social-political landscape of the country has changed a lot since the book was written. Still, we have a long road to go to abolish caste from India. And sadly no current politician is speaking about this anymore. Caste has a direct correlation to the votes and I wonder if Ambedkar ever dreamt of such a day would come.",,,2,,,0,,,,,
34312145,On Tyranny: Twenty Lessons from the Twentieth Century,Timothy Snyder,"Snyder, Timothy",,"=""""","=""""",4,4.18,Vintage Digital,Kindle Edition,128,2017,2017,2020/04/25,2020/04/23,"on-kindle, kindle-store, short-reads, corona-time","on-kindle (#177), kindle-store (#48), short-reads (#147), corona-time (#7)",read,This book is scary in a bit. There are lot of parallels in the early 20th century Europe and early 21st century India. But the book speaks about American politics. Hope someone writes a similar book for Indian politics. A must read for all Indians if you want to understand the gravity of the current political situation in India.,true,,1,,,0,,,,,
49104572,Thozhar Chozhan தோழர் சோழன்,S.S Sivasankar எஸ். எஸ். சிவசங்கர்,"சிவசங்கர், S.S Sivasankar எஸ். எஸ்.",,"=""""","=""""",3,4.27,,Kindle Edition,247,2019,,2020/04/18,2020/04/15,"on-kindle, kindle-store, thamizh, short-reads, corona-time","on-kindle (#176), kindle-store (#47), thamizh (#37), short-reads (#146), corona-time (#6)",read,,,,1,,,0,,,,,
35239218,Desire: Vintage Minis,Haruki Murakami,"Murakami, Haruki","Jay Rubin, Ted Goossen, Philip Gabriel","=""""","=""""",5,3.99,Vintage Digital,Kindle Edition,128,2017,2017,2020/03/29,2020/03/29,"on-kindle, kindle-store, corona-time, japanese","on-kindle (#171), kindle-store (#42), corona-time (#2), japanese (#4)",read,,,,1,,,0,,,,,
6584842,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,"Potts, Rolf",,"=""""","=""""",3,3.94,,Kindle Edition,224,,2002,2020/04/11,2020/04/10,"on-kindle, kindle-store, travel, short-reads, corona-time","on-kindle (#175), kindle-store (#46), travel (#10), short-reads (#145), corona-time (#5)",read,,,,1,,,0,,,,,
27135048,Aavarana: The Veil,S.L. Bhyrappa,"Bhyrappa, S.L.",,"=""""","=""""",0,4.43,Rupa Publications India,Kindle Edition,402,2014,2007,,2020/04/10,"currently-reading, on-kindle, kindle-store, kannada","currently-reading (#23), on-kindle (#174), kindle-store (#45), kannada (#2)",currently-reading,,,,1,,,0,,,,,
22670618,Bhima Lone Warrior,M.T. Vasudevan Nair,"Nair, M.T. Vasudevan",,"=""""","=""""",3,4.27,HarperCollins Publishers India,Kindle Edition,300,2014,1984,2020/04/09,2020/04/01,"on-kindle, kindle-store, malayalam, corona-time","on-kindle (#173), kindle-store (#44), malayalam (#6), corona-time (#4)",read,,,,1,,,0,,,,,
34837705,Behind Bars: Prison Tales of India's Most Famous,Sunetra Choudhury,"Choudhury, Sunetra",,"=""""","=""9789351941316""",4,3.85,Roli Books; First edition ,Paperback,288,2017,2017,2017/12/04,2017/11/22,,,read,,,,1,,,0,,,,,
26207575,வனவாசம் [Vanavasam],Kannadasan,"Kannadasan, Kannadasan",,"=""8184026129""","=""9788184026122""",4,4.05,Kannadasan Padhipagam,Paperback,424,,2008,2020/03/29,2020/03/25,"thamizh, corona-time","thamizh (#35), corona-time (#3)",read,,,,1,,Novel  Review,0,,,,,
34354284,Oru Puliyamarathin Kathai (Tamil),சுந்தர ராமசாமி [Sundara Ramasamy],"Ramasamy], சுந்தர ராமசாமி [Sundara",,"=""""","=""""",4,4.08,Kalachuvadu Publications,Kindle Edition,223,2015,1966,2020/03/31,2020/03/18,"on-kindle, kindle-store, thamizh, corona-time","on-kindle (#172), kindle-store (#43), thamizh (#36), corona-time (#1)",read,,,,1,,Novel  Review,0,,,,,
34624534,வாடிவாசல் [Vaadivaasal],C.S. Chellappa,"Chellappa, C.S.",,"=""""","=""""",5,4.25,Kalachuvadu Publications,Kindle Edition,79,2016,1959,2018/04/29,2018/04/23,"on-kindle, thamizh, kindle-store","on-kindle (#126), thamizh (#15), kindle-store (#4)",read,,,,1,,Novel  Review,0,,,,,
37483570,The Hangman's Journal,Shashi Warrier,"Warrier, Shashi",,"=""""","=""""",3,3.70,Speaking Tiger Books,Kindle Edition,184,2016,2000,2020/02/24,2020/02/17,"on-kindle, kindle-store","on-kindle (#169), kindle-store (#40)",read,,,,1,,Novel  Review,0,,,,,
35600106,The House Of Kanooru,Kuvempu,"Kuvempu, Kuvempu",,"=""""","=""""",5,4.24,Penguin,Kindle Edition,493,2000,1999,2020/03/15,2020/02/23,"kannada, on-kindle, kindle-store","kannada (#1), on-kindle (#170), kindle-store (#41)",read,"This is my first Kannada book. No wonder why they call the author Rashtrakavi. I started with less expectation because, I am reading a translated version and it might not be the same as the original book. But I should say that the translator had done a real good job.<br/><br/>More than the story, I enjoyed the way the author explains the landscape. He points all the birds, insects in the region. Unless the author had spend time enjoying his time growing up in such place, we wouldn't write such a story.<br/><br/>The way he has named each dog and cow in the story is so amazing. He has actually build characters for these animals too. Like how the dog tiger was scared initially and how its caretaker trained it to be one of the best hunting dog possible. Each such small characters make the story more interesting.<br/><br/>The book has created a snapshot of life at Malenad during the time. I had like the way how he has called out that almost everyone drank toddy including the protagonists mother. I am not even sure if he is the protagonist or the house itself is the protagonist of the story.<br/><br/>Its to time to find other translated works of the author.",,,1,,,0,,,,,
52283963,The Mom Test: How to talk to customers & learn if your business is a good idea when everyone is lying to you,Rob  Fitzpatrick,"Fitzpatrick, Rob",,"=""""","=""""",4,4.34,Robfitz Ltd,Kindle Edition,138,2019,2013,2020/01/25,2020/01/17,"on-kindle, kindle-store","on-kindle (#165), kindle-store (#37)",read,,,,1,,,0,,,,,
34940689,Goat Days,Benyamin,"Benyamin, Benyamin",,"=""""","=""""",5,4.25,Penguin,Kindle Edition,260,2012,2008,2020/02/10,2020/02/08,"on-kindle, kindle-store, malayalam, short-reads","on-kindle (#168), kindle-store (#39), malayalam (#5), short-reads (#144)",read,Malayalam literatures Mans Search For Meaning. A book which I was not able to keep aside.,,,1,,,0,,,,,
11329029,Nine Lives,William Dalrymple,"Dalrymple, William",,"=""""","=""""",4,4.05,Bloomsbury Publishing,Kindle Edition,306,2010,2009,2020/02/04,2020/01/24,"on-kindle, kindle-store","on-kindle (#167), kindle-store (#38)",read,,,,1,,,0,,,,,
62795,Patriotism,Yukio Mishima,"Mishima, Yukio",Geoffrey W. Sargent,"=""0811213129""","=""9780811213127""",5,4.12,New Directions Publishing Corporation,Paperback,57,1995,1961,2020/01/20,2020/01/19,"short-reads, japanese, on-kindle","short-reads (#143), japanese (#1), on-kindle (#166)",read,"Even though I don't agree with the authors principles of life, the five stars are for the way the author depicts the suicide. Its so graphical and poetic. No wonder the author was recommended for Nobel for literature.",,,1,,,0,,,,,
34473,In Praise of Shadows,Jun'ichirō Tanizaki,"Tanizaki, Jun'ichirō","Edward G. Seidensticker, Thomas J. Harper, Charles Moore","=""0918172020""","=""9780918172020""",4,4.08,Leete's Island Books,Paperback,56,1977,1933,,2018/07/29,"e-book, short-reads, japanese","e-book (#71), short-reads (#134), japanese (#3)",read,This book made me think of how much shadows influence aesthetics. It made me rethink things which I never gave any thought to. For example when the author explains how a Japanese toilet is when it rains. Might be I am doing my whole toilet thing wrong all my life. &#x1f61b;,,,1,,Arvind Radhakrishnan,0,,,,,
194746,No Longer Human,Osamu Dazai,"Dazai, Osamu",Donald Keene,"=""0811204812""","=""9780811204811""",5,4.14,New Directions,Paperback,176,1958,1937,2018/07/29,2018/07/25,"on-kindle, short-reads, to-re-read, japanese","on-kindle (#135), short-reads (#133), to-re-read (#1), japanese (#2)",read,Deep.,,,1,,Arvind Radhakrishnan,0,,,,,
17801154,அறியப்படாத தமிழகம் [Ariyappadaatha Thamizhakam],தொ. பரமசிவன் [Tho.Paramasivan],"[Tho.Paramasivan], தொ. பரமசிவன்",,"=""818935972X""","=""""",5,4.49,காலச்சுவடு பதிப்பகம் (Kalachuvadu Pathippagam),Paperback,136,2009,1997,2019/03/29,2018/12/05,thamizh,thamizh (#27),read,,,,1,,,0,,,,,
18899394,Models: Attract Women Through Honesty,Mark Manson,"Manson, Mark",,"=""""","=""""",4,4.26,,Kindle Edition,262,2011,2011,2019/01/17,2018/10/20,on-kindle,on-kindle (#146),read,,,,1,,,0,,,,,
27985224,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""""","=""""",4,4.18,Piatkus,Kindle Edition,305,2016,2016,2019/03/21,2018/11/13,"on-kindle, kindle-store","on-kindle (#151), kindle-store (#24)",read,,,,1,,,0,,,,,
18941125,"Imperialism, the Highest Stage of Capitalism: Full Text of 1916 Edition (Illustrated)",Vladimir Lenin,"Lenin, Vladimir",,"=""""","=""""",0,4.14,,Kindle Edition,153,2013,1916,,2019/11/29,currently-reading,currently-reading (#22),currently-reading,,,,1,,,0,,,,,
41294134,Sumithra: சுமித்ரா,Kalpatta Narayanan,"Narayanan, Kalpatta",K.V. Shylaja,"=""""","=""""",3,4.03,,Kindle Edition,126,2018,,2019/11/28,2019/11/18,"on-kindle, kindle-store, thamizh, malayalam","on-kindle (#164), kindle-store (#36), thamizh (#33), malayalam (#4)",read,The book starts with Sumithra's death and end in her burial. It speaks of her life through the secrets she is carrying to the ground with her. The story is told as part of the people who come to her funeral.,,,1,,,0,,,,,
13170496,മതിലുകള്‍ | Mathilukal,Vaikom Muhammad Basheer,"Basheer, Vaikom Muhammad",,"=""8171300162""","=""9788171300167""",5,4.14,DC Books,Paperback,64,1983,1965,,2019/01/08,"indian-authors, on-kindle, kindle-store, malayalam","indian-authors (#26), on-kindle (#149), kindle-store (#22), malayalam (#2)",read,,,,1,,,0,,,,,
8337887,My Story,Kamala Suraiyya Das,"Das, Kamala Suraiyya",,"=""8172238975""","=""9788172238971""",5,3.73,HarperCollins India,Paperback,214,2004,1973,2019/03/12,2019/03/11,"indian-authors, short-reads, malayalam","indian-authors (#25), short-reads (#137), malayalam (#1)",read,,,,1,,Shruti Seema,0,,,,,
24241772,Walking the Nile,Levison Wood,"Wood, Levison",,"=""""","=""""",0,4.13,Simon & Schuster UK,Kindle Edition,352,2015,2015,,2019/10/25,currently-reading,currently-reading (#21),currently-reading,,,,1,,,0,,,,,
21457151,யானை டாக்டர் [Yaanai Doctor],Jeyamohan,"Jeyamohan, Jeyamohan",,"=""""","=""""",4,4.61,,,,,,,2019/10/18,"on-kindle, kindle-store, thamizh, short-reads","on-kindle (#161), kindle-store (#33), thamizh (#31), short-reads (#142)",read,"A short read on life in Forest, Dr. V. Krishnamurthy and conservation.",,,1,,,0,,,,,
21060549,Beer in the Snooker Club (Serpent's Tail Classics),Waguih Ghali,"Ghali, Waguih",Diana Athill,"=""""","=""""",5,3.96,Serpent's Tail,Kindle Edition,228,2010,1964,2019/10/13,2019/09/30,"on-kindle, kindle-store","on-kindle (#159), kindle-store (#31)",read,,,,1,,,0,,,,,
30821280,The Man-eating Leopard of Rudraprayag,Jim Corbett,"Corbett, Jim",,"=""""","=""""",4,4.41,Rupa Publications India,Kindle Edition,200,2016,1946,2019/09/03,2019/09/01,"on-kindle, kindle-store","on-kindle (#158), kindle-store (#30)",read,,,,1,,,0,,,,,
35404398,A River in Darkness: One Man's Escape from North Korea,Masaji Ishikawa,"Ishikawa, Masaji","Risa Kobayashi, محمد عبد العاطي عبد الخير, Martin Brown","=""""","=""""",4,4.22,AmazonCrossing,Kindle Edition,174,2018,2000,2019/08/15,2019/08/09,on-kindle,on-kindle (#157),read,,,,1,,,0,,,,,
39324726,Homeless Bird,Gloria Whelan,"Whelan, Gloria",,"=""""","=""""",4,4.05,HarperCollins,Kindle Edition,232,2009,2000,2019/08/08,2019/08/06,"on-kindle, kindle-store, short-reads","on-kindle (#156), kindle-store (#29), short-reads (#141)",read,,,,1,,,0,,,,,
19306508,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.",Ilse Lasch,"=""""","=""""",0,4.35,Ebury Digital,Kindle Edition,160,2013,1946,,2019/07/10,currently-reading,currently-reading (#20),currently-reading,,,,1,,,0,,,,,
20490689,Yayati: A Classic Tale of Lust,Vishnu Sakharam Khandekar,"Khandekar, Vishnu Sakharam",,"=""""","=""""",4,4.10,Orient Paperbacks,Kindle Edition,251,2012,1963,2019/07/10,2019/06/27,,,read,,,,1,,Arvind Radhakrishnan,0,,,,,
19013591,Jupiter's Travels,Ted Simon,"Simon, Ted",,"=""""","=""9780141929293""",5,4.20,Penguin,Kindle Edition,448,2007,1978,2019/06/17,2019/06/03,"on-kindle, kindle-store, travel","on-kindle (#154), kindle-store (#27), travel (#9)",read,,,,1,,,0,,,,,
35065938,Walking with Comrades,Arundhati Roy,"Roy, Arundhati",,"=""""","=""""",5,4.10,Hamish Hamilton,Kindle Edition,144,2011,2010,,2019/06/24,"on-kindle, kindle-store","on-kindle (#155), kindle-store (#28)",read,,,,1,,,0,,,,,
6319376,The Undiscovered Self,C.G. Jung,"Jung, C.G.",,"=""""","=""""",5,4.14,,Kindle Edition,,,1961,,2018/11/13,"e-book, to-re-read","e-book (#72), to-re-read (#2)",read,,,,1,,,0,,,,,
26509717,Hampi Vijayanagara,John M. Fritz,"Fritz, John M.",George Michell,"=""8184956029""","=""9788184956023""",5,4.38,Jaico Publishing House,Paperback,160,2015,2015,,2019/06/05,,,read,,,,1,,,0,,,,,
18934117,The State and Revolution: Full Text of 1917 Edition (Illustrated),Vladimir Lenin,"Lenin, Vladimir",,"=""""","=""""",5,4.17,www.WealthOfNation.com,Kindle Edition,172,2013,1917,2019/05/26,2019/05/22,"on-kindle, kindle-store","on-kindle (#153), kindle-store (#26)",read,,,,1,,,0,,,,,
694226,गोदान [Godaan],Munshi Premchand,"Premchand, Munshi",मुंशी प्रेमचंद,"=""8172242190""","=""9788172242190""",5,4.37,Jaico Publishing House,Paperback,352,2002,1936,2019/05/14,2019/05/03,,,read,,,,1,,,0,,,,,
36478926,What Every Indian Should Know Before Investing: Edition 2017,Vinod Pottayil,"Pottayil, Vinod",,"=""8190697218""","=""9788190697217""",4,4.21,Imagine Books Pvt. Ltd.,Paperback,364,2017,,2019/04/25,2019/04/06,"investopedia, indian-authors","investopedia (#11), indian-authors (#28)",read,,,,1,,,0,,,,,
44568942,Nadar Varalaru Karuppa...? Kaviya...?,R. Lajapathi Roy,"Roy, R. Lajapathi",,"=""""","=""""",2,3.44,,Paperback,140,2019,,,2019/03/22,thamizh,thamizh (#26),read,"The title, cover page and the controversy around the books release interested me to pick this book. I  agree with one thing with the author. Simple truth is Nadars were not warriors but low caste people who didn't even have the privilege of owning an umbrella or entering a temple. Just because the caste has grown economically and are in well to do positions in the current age doesn't mean we can rewrite the history or not accept the hard truths.<br/><br/>As in few Tamil non-fiction books, this book too lacks enough reference to the facts it claims. The arguments presented in the book are not not two sided and it looked more towards one side.",true,,1,,,0,,,,,
109330,Parthiban Kanavu- Dream of Parthiban,Kalki,"Kalki, Kalki",M.S. Venkataraman,"=""1403909547""","=""9781403909541""",5,4.25,Macmillan,Hardcover,276,2003,1941,,2011/02/11,"thamizh, e-book, historical-fiction","thamizh (#2), e-book (#1), historical-fiction (#5)",read,,,,1,,,0,,,,,
8610067,சிவகாமியின் சபதம்,Kalki,"Kalki, Kalki",,"=""""","=""""",5,4.41,வானதி பதிப்பகம்,Hardcover,1136,2010,1944,2011/04/21,2011/04/18,"thamizh, dream-library, historical-fiction","thamizh (#4), dream-library (#5), historical-fiction (#4)",read,Wow. What an book. It explains love and valour in such a pure form. Felt very sorry for Sivagami.<br/><br/>I am planning to visit mamallapuram and kanchipuram after reading this book.,,,1,,,1,,Singaperumal Koil,Brand new,,
1108124,பொன்னியின் செல்வன்,Kalki,"Kalki, Kalki",,"=""""","=""""",5,4.70,வானதி பதிப்பகம்,Hardcover,1452,2007,1954,2011/07/14,2011/05/05,"thamizh, dream-library, historical-fiction","thamizh (#6), dream-library (#1), historical-fiction (#3)",read,This is a awesome book I have read so far. Kalki has explained history in such a beautiful way. The way he explains the scenes is wonderful.  I loved the whole book. I have read all his historical novels. I wish he had written few more such novels. Ponniyin Selvan is the best among all the other novels he has written. I didn’t like the ending in ‘Sivagamiyin Sabatham’. But I loved the climax in this story. After reading this story I am little bit interested in knowing the history of Tamil Nadu.<br/><br/>Ponniyin Selvan is a must read book for all the book readers.,,,1,,,1,2011/05/06,,Brand new,,
